username,likes,comments,text,hashtags,date,time,day_of_week,hour
galerarecord,8623,113,A edição de luxo da série da MAIORAL CELAENA SARDOTHIEN está completa! TORRE DO ALVORECER e REINO DE CINZAS chegaram com brindes incríveis para fechar a série com chave de ouro! A arte do pôster de TORRE DO ALVORECER é de @gabsgabx e a de REINO DE CINZAS e da capa desse post é de @julxluna  Garanta já! O link está nos stories e no destaque “pré-venda” ,"['TronoDeVidro', 'EdiçãoDeLuxo', 'CorteDeEspinhosERosas', 'SarahJMaas', 'fantasias', 'ThroneOfGlass', 'ACourtOfThornAndRoses', 'fantasy', 'FeyreAndRhysand', 'Feyre', 'Rhysand']",2024-04-15,11:55:09,segunda,11
galerarecord,1231,26,"Atmosférico, viciante e delicado, LIÇÕES SOBRE AFOGAMENTOS é a estreia de Ava Reid na literatura jovem adulta e best-seller instantâneo do New York Times. O livro está na pré-venda e você pode acessar o link nos stories e no destaque ""pré-venda"". A ilustração do pôster é de @ohkaykayart e a tradução é de @volp___ ","['darkacademia', 'liçõessobreafogamentos', 'avareid', 'romances', 'rivaisacademicos', 'livrosincriveis', 'fantasias', 'mundodasfadas']",2024-04-14,20:55:01,domingo,20
galerarecord,802,15,"Quem não se apaixona pela estética de CANÇÃO DOS OSSOS, de @giuldomingues? É impossível! Da incrível imaginação de Giu Domingues, um dos maiores nomes da fantasia nacional, CANÇÃO DOS OSSOS é um romance gótico e sáfico, em que a magia sai das melodias para viver entre as palavras. Feche os olhos e deixe a música te guiar. O livro está na pré-venda com brindes exclusivos ","['fantasiagótica', 'altafantasia', 'GiuDomingues', 'darkacademia', 'darkromance', 'romanceentremulheres', 'ofantasmadaópera', 'GaleraRecord', 'fantasias', 'livrosdefantasia']",2024-04-14,11:55:09,domingo,11
galerarecord,1593,33,"Imagina só desconfiar que seu autor preferido não escreveu o livro que você você ama? Joga aqui nos comentários o que você faria! Nesta fantasia de estética dark academia, Effy Sayre tem como missão restaurar uma mansão prestes a desmoronar. Mas, ao chegar lá, encontra um rival acadêmico e descobre segredos muito mais perigosos do que uma construção em ruínas. O livro está na pré-venda e você pode acessar o link nos stories e no destaque ""pré-venda"". A ilustração do pôster é de @ohkaykayart e a tradução é de @volp___ ","['darkacademia', 'liçõessobreafogamentos', 'avareid', 'romances', 'rivaisacademicos', 'livrosincriveis', 'fantasias', 'mundodasfadas']",2024-04-13,20:55:01,sábado,20
galerarecord,449,23,"Abril é o mês do nacional e você acredita que SETE BRUXAS E UM GATO TEMPORÁRIO é a primeira cozy fantasy nacional da Gal? Vem ver cinco curiosidades sobre essa história fantástica! Escrito por Índigo Ayer (@indigo_hoje), é a leitura perfeita para quem nunca deixou de acreditar que a magia existe, e está sempre à espreita, onde menos se espera encontrá-la. Vem conhecer um pouco mais da vida do gato Bijoux! Arrasta para o lado! A capa é de @artesdecaroline  Você encontra o link no destaque ""pré-venda"" aqui no Instagram da Galera Record!","['literaturainfantojuvenil', 'livrosjovens', 'cozyfantasy', 'livrosfofos', 'GaleraRecord', 'livroinfantil', 'fantasia', 'fantasiaqueconforta']",2024-04-13,11:55:03,sábado,11
galerarecord,2958,20,Você já ouviu falar de DARK ACADEMIA? Vem que eu te explico e ainda te apresento dois livros que super se encaixam no gênero  Os dois livros estão na pré-venda com brindes exclusivos!,"['darkacademia', 'liçõessobreafogamentos', 'avareid', 'romances', 'rivaisacademicos', 'livrosincriveis', 'fantasias', 'mundodasfadas', 'cançãodeossos', 'giudomingues']",2024-04-12,20:55:14,sexta,20
galerarecord,22733,367,"[PRÉ-VENDA l É ASSIM QUE COMEÇA (EDIÇÃO ESPECIAL) Todo final tem um começo. Agora em uma edição especial de colecionador, com pintura trilateral e exclusiva para o Brasil (sim, só tem no Brasil, menines!), conheça a sequência de É ASSIM QUE ACABA. Da autora best-seller mundial e fenômeno editorial Colleen Hoover (@colleenhoover), que já vendeu mais de dois milhões de livros no país! O livro está na pré-venda e você pode acessar o link nos stories e no destaque ""pré-venda"".","['ÉAssimQueComeça', 'ÉAssimQueAcaba', 'ColleenHoover', 'romancesincríveis', 'livrosderomance', 'livrosdedrama', 'dramas', 'romances', 'filmesromanticos', 'ItEndsWithUs', 'ItStartsWithUs', 'LilyBloom', 'ÉAssimQueComeçaCapaDura']",2024-04-12,12:32:33,sexta,12
galerarecord,285,14,"Hoje, temos uma convidada mais do que especial: Valentina. Ela veio mostrar um pouco sobre a edição de “A pequena Alice no país das maravilhas” da Galerinha, selo da Editora Record. Além de ter ilustrações incríveis e bem coloridas, que despertam a curiosidade infantil, o texto também é adaptado para que as crianças tenham uma experiência prazerosa com a obra. Recebemos o vídeo da nossa parceira educacional @readwerica. Muito bom ver nossos pequenos descobrindo o poder da leitura.","['GrupoEditorialRecord', 'EditoraRecord', 'Leitura', 'booktok', 'books', 'bookstagram', 'booktokbrasil', 'Educação']",2024-04-11,18:07:01,quinta,18
galerarecord,916,22,"NOTÍCIAS QUENTINHAS DA NOSSA FABULOSA FÁBRICA DE LIVROS! CANÇÃO DOS OSSOS, novo livro de @giuldomingues já está com capa pronta para entrar em nossa gráfica  Da incrível imaginação de Giu Domingues, um dos maiores nomes da fantasia nacional, CANÇÃO DOS OSSOS é um romance gótico e sáfico, em que a magia sai das melodias para viver entre as palavras. Feche os olhos e deixe a música te guiar. Tá lindo, né? O livro está na pré-venda com brindes exclusivos. ","['fantasiagótica', 'altafantasia', 'GiuDomingues', 'darkacademia', 'darkromance', 'romanceentremulheres', 'ofantasmadaópera', 'GaleraRecord', 'fantasias', 'livrosdefantasia']",2024-04-11,11:55:03,quinta,11
galerarecord,1832,45,"Você se apaixonou por A MALDIÇÃO DO MAR? Prepare-se para conhecer LIÇÕES SOBRE AFOGAMENTOS  Nesta fantasia de estética dark academia, Effy Sayre tem como missão restaurar uma mansão prestes a desmoronar. Mas, ao chegar lá, encontra um rival acadêmico e descobre segredos muito mais perigosos do que uma construção em ruínas. Atmosférico, viciante e delicado, LIÇÕES SOBRE AFOGAMENTOS é a estreia de Ava Reid na literatura jovem adulta e best-seller instantâneo do New York Times. O livro está na pré-venda e você pode acessar o link nos stories e no destaque ""pré-venda"". A ilustração do pôster é de @ohkaykayart e a tradução é de @volp___ ","['darkacademia', 'liçõessobreafogamentos', 'avareid', 'romances', 'rivaisacademicos', 'livrosincriveis', 'fantasias', 'mundodasfadas']",2024-04-10,20:55:09,quarta,20
galerarecord,1198,33,"Sim, eu só saio de casa para isso!! Qual será sua próxima leitura?","['memeliterário', 'leiturasdoinstagram', 'bookgram', 'instabooks', 'EmilyHenry', 'SarahJMaas', 'livrosderomance', 'livrosdefantasia']",2024-04-10,11:55:07,quarta,11
galerarecord,5208,239,"[PRÉ-VENDA l LIÇÕES SOBRE AFOGAMENTOS] Nesta fantasia de estética dark academia, Effy Sayre tem como missão restaurar uma mansão prestes a desmoronar. Mas, ao chegar lá, encontra um rival acadêmico e descobre segredos muito mais perigosos do que uma construção em ruínas. Atmosférico, viciante e delicado, LIÇÕES SOBRE AFOGAMENTOS é a estreia de Ava Reid na literatura jovem adulta e best-seller instantâneo do New York Times. Confira a sinopse: Effy Sayre sempre acreditou em contos de fadas, não que tivesse muita escolha: desde pequena, foi assombrada por visões do Rei das Fadas. Sua única escapatória foi mergulhar na célebre história de Angharad, escrita por Emrys Myrddin, sobre uma garota humana que se apaixona pelo Rei das Fadas, e então causa sua destruição. O seu exemplar antigo e surrado do livro é o que mantém Effy seguindo em frente durante seu primeiro ano do curso de arquitetura na prestigiosa universidade Llyrian. Então, quando a família de Myrddin anuncia um concurso para escolher alguém para remodelar a mansão do autor, ela não tem a menor dúvida de que nasceu para isso. Mas a Mansão Hiraeth não é para amadores: antiquada e em ruínas, está a dois passos de desmoronar no tempestuoso mar que a rodeia. Mas, assim que Effy chega ao local, descobre que alguém já vive lá: Preston Héloury, um jovem e rabugento acadêmico de literatura, que está decidido a provar que o autor favorito dela não passa de uma fraude. Os dois estudantes rivais começam a investigar o legado do recluso autor, encontrando pistas deixadas em cartas, livros e diários, e descobrem que não é só a estrutura da casa que tem sérios problemas. Forças sombrias, tanto humanas quanto mágicas, estão conspirando contra eles — e a verdade desenterrada pode significar o fim do caminho para ambos. O livro está na pré-venda e você pode acessar o link nos stories e no destaque ""pré-venda"". A ilustração do pôster é de @ohkaykayart e a tradução é de @volp___ ","['darkacademia', 'liçõessobreafogamentos', 'avareid', 'romances', 'rivaisacademicos', 'livrosincriveis', 'fantasias', 'mundodasfadas']",2024-04-09,20:53:15,terça,20
galerarecord,4476,51,"Te convencendo a ler CANÇÃO DOS OSSOS apenas com essas fanarts incríveis! Da incrível imaginação de Giu Domingues, um dos maiores nomes da fantasia nacional, CANÇÃO DOS OSSOS é um romance gótico e sáfico, em que a magia sai das melodias para viver entre as palavras. Feche os olhos e deixe a música te guiar. O livro está na pré-venda com brindes exclusivos  Artes de @giuldomingues; @artofhomu; muccegai;","['fantasiagótica', 'altafantasia', 'GiuDomingues', 'darkacademia', 'darkromance', 'romanceentremulheres', 'ofantasmadaópera', 'GaleraRecord', 'fantasias', 'livrosdefantasia']",2024-04-09,11:55:04,terça,11
galerarecord,3533,130,"Você sente falta de CORTE DE ESPINHOS E ROSAS e não vê a hora da Sarah publicar outro livro da série? Que tal enquanto espera conhecer uma nova série repleta de fantasia, ação e aventura? Conheça o universo de SANGUE E CINZAS  Os cinco primeiros livros da série, bem como os do spin-off CARNE E FOGO, já estão disponíveis nas lojas e livrarias.","['UmaAlmaDeSangueECinzas', 'fantasia', 'DeSangueECinzas', 'fantasias', 'livrosdefantasia', 'FBAA', 'FromBloodAndAsh', 'JenniferLArmentrout', 'livrosdefantasia', 'UmReinoDeCarneEFogo', 'CoroaDeOssosDourados', 'AGuerraDasDuasRainhas', 'UmaSombraNaBrasa', 'UmaLuzNaChama']",2024-04-08,21:00:36,segunda,21
galerarecord,366,24,"ABRIL É O MÊS DO NACIONAL e a gente começa o nosso quadro DE FRENTE COM A GALERA RECORD onde eu faço perguntinhas para os meus autores nacionais. Vem que é a vez do @felipecabralrj  Aqui comigo Felipe publica O PRIMEIRO BEIJO DE ROMEU, O DIÁRIO DE AQUILES e o conto UM PRÍNCIPE PARA CHAMAR DE MEU na antologia FINALMENTE 15  Leia Felipe Cabral!","['FelipeCabral', 'romances', 'OPrimeiroBeijoDeRomeu', 'livrosnacionais', 'leiturasnacionais', 'leiturabrasileira', 'livrosbrasileiros', 'livrosdobrasil', 'euamolivrosnacionais', 'LiteraturaBrasileira']",2024-04-08,13:00:43,segunda,13
galerarecord,1162,27,Prepare-se para o Afogamento. Vem aí.,"['LiçõessSobreAfogamentos', 'AvaReid', 'GaleraRecord', 'LeiaGaleraRecord']",2024-04-07,20:55:08,domingo,20
galerarecord,890,20,Você sabia que a Galera Record também é a casa de HQs maravilhosas? Arrasta para o lado e conheça algumas!,"['HQs', 'históriaemquadrinho', 'OPeixeMágico', 'AGarotaDoMar', 'Fence', 'Extraordinários', 'MeninoBruxa', 'Frizzy']",2024-04-07,11:55:01,domingo,11
galerarecord,5266,37,"100% apaixonada por esses cosplayers do Circulo Intimo de Velaris  Ela roubou uma vida. Agora deve pagar com o coração. Em CORTE DE ESPINHOS E ROSAS, livro que da início a uma das séries mais queridas pelo público, acompanhe as aventuras de Feyre pelo perigoso e deslumbrante mundo das fadas. Sarah J. Maas (@sarahjmaas) é uma verdadeira estrela: após apenas uma semana de vendas, a série Corte de Espinhos e Rosas estreou em segundo lugar na lista do New York Times . Ela também é autora da série Trono de Vidro , que já teve mais de 1 milhão de exemplares vendidos.","['CorteDeGeloEEstrelas', 'SarahJMaas', 'CorteDeEspinhosERosas', 'CorteDeNévoaEFúria', 'CorteDeAsasERuína', 'ACOSF', 'ACourtOfThornsAndRoses', 'FeyreArcheron', 'Rhysand', 'livrosdefantasia']",2024-04-06,20:55:03,sábado,20
galerarecord,895,115,"Durante a semana recebemos @volp___ aqui na FABULOSA FÁBRICA DE LIVROS DA RECORD para ver o nascimento de O SEGREDO DAS LARVAS, sua nova distopia decolonial! Vem acompanhar esse dia super emocionante com a gente  O maior medo de Freya é ser escolhida para morar na capital, onde supostamente viveria uma vida melhor. Afinal, nada do que vem da capital deve ser coisa boa. O SEGREDO DAS LARVAS, de Stefano Volp, autor de NUNCA VI A CHUVA, apresenta uma distopia intrigante com referências afrofuturistas. A pré-venda está no ar com brindes exclusivos. A capa é de @darkstream.cc ","['OSegredoDasLarvas', 'StefanoVolp', 'distopia', 'livrosdistopicos', 'literaturanacional', 'distopiasliterárias', 'GaleraRecord', 'distopianacional', 'literaturadecolonial', 'AbrilNacional']",2024-04-06,11:55:03,sábado,11
galerarecord,11378,120,"A SÉRIE ESTÁ COMPLETA! Vocês pediram, vocês pediram muuuuito! E veio aí a edição de luxo de CORTE DE GELO E ESTRELAS, de @sarahjmaas  Nesta história do universo de CORTE DE ESPINHOS E ROSAS, o primeiro Solstício de Feyre como Grã-Senhora se aproxima, mas as consequências da guerra ainda assolam a Corte. O livro já está na pré-venda e você encontra o link nos stories e no destaque ""pré-venda"" aqui no perfil!","['CorteDeGeloEEstrelas', 'SarahJMaas', 'CorteDeEspinhosERosas', 'CorteDeNévoaEFúria', 'CorteDeAsasERuína', 'ACOSF', 'ACourtOfThornsAndRoses', 'FeyreArcheron', 'Rhysand', 'livrosdefantasia', 'Velaris']",2024-04-05,20:55:19,sexta,20
galerarecord,1004,63,"[PRÉ-VENDA l FRIZZY] Vencedor dos prêmios Pura Belpré e Eisner, Frizzy é uma graphic novel emocionante sobre família, amor, cuidado e, sobretudo, o poder transformador da autoaceitação. Confira a sinopse Marlene ama três coisas: arte, sua tia maneira Ruby e se divertir com a melhor amiga, Camilla. Mas para sua mãe, Paola, as únicas coisas que ela precisa ter em mente são crescer e estudar. O que significa alisar o cabelo todo fim de semana para que ele fique mais “apresentável” e “bom” sem ter que se preocupar com os fios “rebeldes”. Mas Marlene odeia ir ao salão e não entende por que seus cachos não são considerados bonitos pelos outros. Além do mais, não pode nem brincar pra não desarrumar o cabelo! Com um pouco de chororô, uma pitada de vexame e a ajuda tão necessária de Camilla e da tia Ruby, ela dá início a uma jornada em que aprenderá a valorizar e ter orgulho do próprio cabelo. O link está nos stories e no destaque “pré-venda”  Tradução: @solainechioro ","['históriasemquadrinho', 'HQs', 'empoderamento', 'cabeloscrespos', 'afro', 'empoderamentoinfantil', 'empoderamentodecrianças', 'Frizzy', 'quadrinhosdaGalera', 'ClaribelOrtega']",2024-04-05,11:41:09,sexta,11
